date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:27	2733/2733	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:27%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fblue-lemon%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embedf1e1	(from https://frenify.net/envato/frenify/wp/resumo/2/project/blue-lemon/)
18:51:27	16281/16281	---M-Z	200	added ('OK')	text/css	etag:%223f99-62eafcf3-3134c1d96899f0bf;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-488.css?ver=1659567347	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-488c6b4.css	(from https://frenify.net/envato/frenify/wp/resumo/2/project/yellow-phone/)
18:51:28	2662/2662	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:28%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fyellow-phone%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed9269.json	(from https://frenify.net/envato/frenify/wp/resumo/2/project/yellow-phone/)
18:51:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:29%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=488	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexfaa1.html	(from https://frenify.net/envato/frenify/wp/resumo/2/project/yellow-phone/)
18:51:29	2743/2743	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:29%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fyellow-phone%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embedf72b	(from https://frenify.net/envato/frenify/wp/resumo/2/project/yellow-phone/)
18:51:30	2645/2645	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:30%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fice-cream%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed7971.json	(from https://frenify.net/envato/frenify/wp/resumo/2/project/ice-cream/)
18:51:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:30%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=487	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexe3b6.html	(from https://frenify.net/envato/frenify/wp/resumo/2/project/ice-cream/)
18:51:31	2726/2726	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:31%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fice-cream%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embedd43d	(from https://frenify.net/envato/frenify/wp/resumo/2/project/ice-cream/)
18:51:32	154863/154863	---M--	200	added ('OK')	image/jpeg	etag:%2225cef-62d54178-31d33f56b86c39f4;;;%22	https://frenify.net/envato/frenify/wp/resumo/1/wp-content/uploads/2021/11/Layer-1.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/1/wp-content/uploads/2021/11/Layer-1.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/project/ice-cream/)
18:51:33	31828/31828	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:33%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/45	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/45.json	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:33	6978/6978	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af118b2e86ff8fafa26b40c25a07e464%22	https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/feed/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/feed/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:34	2825/2825	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:34%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fa-case-for-becoming-more-gentle-in-your-life%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embedc59c.json	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:34%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=45	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/index5e74.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:35	2908/2908	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:35%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fa-case-for-becoming-more-gentle-in-your-life%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed1c1a	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:39	101858/101858	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:36%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/tag/travel/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/tag/travel/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:39	101849/101849	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:36%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/tag/house/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/tag/house/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:39	101880/101880	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:36%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/tag/wellness/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/tag/wellness/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:39	101889/101889	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:37%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/tag/wordpress/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/tag/wordpress/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:40	138790/138790	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:40%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/?replytocom=15	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/index8528.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:41	31802/31802	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:40%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/43	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/43.json	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:42	138804/138804	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:41%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/?replytocom=17	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/indexa79a.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:42	138790/138790	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:40%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/?replytocom=16	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/index6f0d.html	(from https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/)
18:51:42	5497/5497	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af118b2e86ff8fafa26b40c25a07e464%22	https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/feed/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/feed/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:42	2804/2804	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:42%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fwhen-fathers-day-is-different-for-you%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed4c90.json	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:43%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=43	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/index4170.html	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:43	2893/2893	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:43%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fwhen-fathers-day-is-different-for-you%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed48bf	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:47	140480/140480	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:45%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/?replytocom=12	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/index04d3.html	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:48	140522/140522	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:45%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/?replytocom=10	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/index6944.html	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:48	140480/140480	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:45%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/?replytocom=11	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/indexa858.html	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:48	140514/140514	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:45%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/?replytocom=13	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/indexfa40.html	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:49	140492/140492	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:49%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/?replytocom=14	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/index360b.html	(from https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/)
18:51:49	31837/31837	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:49%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/39	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/39.json	(from https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/)
18:51:49	2999/2999	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af118b2e86ff8fafa26b40c25a07e464%22	https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/feed/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/feed/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/)
18:51:50	2851/2851	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:50%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fmarriage-is-too-important-to-take-it-too-seriously%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed1795.json	(from https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/)
18:51:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:50%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=39	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexba52.html	(from https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/)
18:51:50	2934/2934	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:51%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fmarriage-is-too-important-to-take-it-too-seriously%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embede8a6	(from https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/)
18:51:53	31828/31828	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:52%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/37	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/37.json	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:51:53	135752/135752	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:52%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/?replytocom=9	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/indexfc06.html	(from https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/)
18:51:53	135759/135759	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:52%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/?replytocom=8	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/index94a5.html	(from https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/)
18:51:53	4727/4727	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af118b2e86ff8fafa26b40c25a07e464%22	https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/feed/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/feed/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:51:54	2846/2846	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:54%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2F5-simple-ways-to-remind-people-that-you-love-them%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed89a6.json	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:51:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:54%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=37	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/index4837.html	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:51:55	2929/2929	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:55%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2F5-simple-ways-to-remind-people-that-you-love-them%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed3ad8	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:51:59	139099/139099	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:56%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/?replytocom=6	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/index267f.html	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:51:59	139092/139092	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:56%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/?replytocom=4	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/index21b4.html	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:51:59	139086/139086	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:56%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/?replytocom=7	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/index41b7.html	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:51:59	139095/139095	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:56%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/?replytocom=5	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/index8e42.html	(from https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/)
18:52:00	93115/93115	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2017:52:00%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/e	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/e	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.6.1)
18:52:01	93115/93115	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2017:52:01%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/fn_ex_link/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/fn_ex_link/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/js/init.js?ver=ver_August%2011,%202022,%205:49)
18:52:02	93115/93115	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2017:52:02%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/-negative.svg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/-negative.svg	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.8)
18:52:03	93115/93115	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2017:52:03%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/OPR/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/OPR/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.8)
18:52:04	93115/93115	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2017:52:04%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/homepage/fn_ex_link/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/homepage/fn_ex_link/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/js/init.js?ver=ver_August%2011,%202022,%205:50)
18:52:04	31637/31637	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:52:04%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/41	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/posts/41.json	(from https://frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/)
18:52:04	876/876	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af118b2e86ff8fafa26b40c25a07e464%22	https://frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/feed/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/feed/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/)
18:52:05	2592/2592	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:52:05%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2F10-reasons-you-need-us-introverts%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed3775.json	(from https://frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/)
18:52:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:52:05%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=41	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexcbb6.html	(from https://frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/)
18:52:06	2642/2642	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:52:06%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2F10-reasons-you-need-us-introverts%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embedab83	(from https://frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/)
18:52:06	924/924	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af118b2e86ff8fafa26b40c25a07e464%22	https://frenify.net/envato/frenify/wp/resumo/2/3-things-i-know-about-making-peace-with-your-past/feed/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/3-things-i-know-about-making-peace-with-your-past/feed/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/3-things-i-know-about-making-peace-with-your-past/)
